hg38.kgXref.geneSymbol	hg38.knownGene.chrom	hg38.knownGene.chrom.num	hg38.knownGene.strand	hg38.knownGene.dir	hg38.knownGene.txStart	hg38.knownGene.txEnd	hg38.knownGene.cdsStart	hg38.knownGene.cdsEnd	hg38.knownGene.exonCount	hg38.knownGene.exonStarts	hg38.knownGene.exonEnds	hg38.knownGene.proteinID	hg38.knownGene.alignID
KLF11	chr2	2	+	1	10044244	10054836	10046158	10052507	4	"10044244,10046149,10047649,10052226,"	"10044451,10046419,10048595,10054836,"	O14901	uc010yjc.2
KLF11	chr2	2	+	1	10043828	10054836	10046158	10052507	4	"10043828,10046149,10047649,10052226,"	"10043887,10046419,10048595,10054836,"	O14901	uc021vdq.1
KLF11	chr2	2	+	1	10043828	10047879	10046158	10047879	3	"10043828,10046149,10047649,"	"10043887,10046419,10047879,"	E7EX78	uc061gpo.1
KLF13	chr15	15	+	1	31393574	31435665	31393574	31393574	2	"31393574,31435369,"	"31393691,31435665,"		uc059hdj.1
KLF13	chr15	15	+	1	31376523	31377898	31376523	31376523	2	"31376523,31377491,"	"31376563,31377898,"		uc059hdi.1
KLF13	chr15	15	+	1	31326834	31377899	31327212	31372299	2	"31326834,31372009,"	"31327789,31377899,"	X5DNR2	uc001zfo.5
KLF13	chr15	15	+	1	31392842	31404729	31392842	31392842	3	"31392842,31393575,31403427,"	"31393255,31393691,31404729,"		uc001zfp.2
KLF13	chr15	15	+	1	31366153	31372182	31372140	31372182	2	"31366153,31372009,"	"31366554,31372182,"	H0YKM8	uc059hdh.1
KLF13	chr15	15	+	1	31327566	31435586	31327566	31327566	2	"31327566,31435369,"	"31327789,31435586,"		uc059hdf.1
KLF13	chr15	15	+	1	31339932	31372443	31339974	31372299	2	"31339932,31372009,"	"31339987,31372443,"	H0YK05	uc059hdg.1
KLF14	chr7	7	-	0	130730696	130734207	130733061	130734033	1	"130730696,"	"130734207,"	Q8TD94	uc033aho.4
KLF15	chr3	3	-	0	126342634	126357408	126343726	126352922	3	"126342634,126351840,126357236,"	"126343895,126352947,126357408,"	Q9UIH9	uc011bkk.3
KLF15	chr3	3	-	0	126352674	126354285	126352674	126352674	2	"126352674,126354011,"	"126352947,126354285,"		uc062nkm.1
KLF16	chr19	19	-	0	1852399	1863497	1854458	1863497	3	"1852399,1854280,1863040,"	"1852595,1854760,1863497,"	Q9BXK1	uc060rfl.1
KLF16	chr19	19	-	0	1852398	1863497	1854458	1863497	3	"1852398,1854280,1863040,"	"1852595,1854760,1863497,"	Q9BXK1	uc060rfk.1
KLF16	chr19	19	-	0	1852398	1863579	1854458	1863497	2	"1852398,1863040,"	"1854760,1863579,"	Q9BXK1	uc002luc.5
KLF16	chr19	19	-	0	1854317	1862858	1854458	1862839	2	"1854317,1862793,"	"1854760,1862858,"	A0A087WWX5	uc060rfm.1
KLF17	chr1	1	+	1	44118820	44135140	44118907	44130756	4	"44118820,44129352,44130511,44133237,"	"44118988,44130196,44130756,44135140,"	Q5JT82	uc001clp.5
KLF17	chr1	1	+	1	44118869	44130716	44118907	44130092	4	"44118869,44129352,44130033,44130511,"	"44118988,44129560,44130196,44130716,"	A0A0U1RR65	uc057ftf.2
KLF2	chr19	19	+	1	16324825	16328685	16324923	16327031	3	"16324825,16325215,16326855,"	"16324998,16326032,16328685,"	Q9Y5W3	uc002ndw.5
KLF2	chr19	19	+	1	16324839	16327260	16324923	16327017	2	"16324839,16326855,"	"16324998,16327260,"	K7EJ60	uc060uym.1
KLF3	chr4	4	+	1	38664196	38690751	38680625	38689883	4	"38664196,38680586,38688584,38689728,"	"38664461,38680682,38689071,38690751,"	P57682	uc003gtg.3
KLF3	chr4	4	+	1	38664198	38701517	38680625	38697263	6	"38664198,38680586,38688584,38689728,38694745,38697081,"	"38664461,38680682,38689071,38689879,38694906,38701517,"	P57682	uc003gth.6
KLF3	chr4	4	+	1	38664343	38680985	38664343	38664343	2	"38664343,38680586,"	"38664461,38680985,"		uc062vyc.1
KLF4	chr9	9	-	0	107488988	107490482	107488988	107489172	3	"107488988,107489167,107490118,"	"107489050,107489563,107490482,"	B7ZBT2	uc064uys.1
KLF4	chr9	9	-	0	107487668	107489130	107487668	107487668	2	"107487668,107488929,"	"107488267,107489130,"		uc064uyr.1
KLF4	chr9	9	-	0	107484853	107489766	107485750	107489028	4	"107484853,107487027,107488929,107489167,"	"107485926,107487190,107489050,107489766,"	A0A087X0S4	uc064uyq.1
KLF4	chr9	9	-	0	107484851	107488447	107484851	107484851	3	"107484851,107487027,107487294,"	"107485926,107487192,107488447,"		uc004bdf.3
KLF4	chr9	9	-	0	107484851	107489437	107484851	107484851	4	"107484851,107487027,107488929,107489167,"	"107485926,107488267,107489050,107489437,"		uc064uyp.1
KLF4	chr9	9	-	0	107484851	107489769	107485750	107489172	5	"107484851,107487027,107487294,107488929,107489167,"	"107485926,107487192,107488267,107489050,107489769,"	O43474	uc004bdg.5
KLF5	chr13	13	+	1	73060578	73062542	73060578	73060578	2	"73060578,73061860,"	"73060663,73062542,"		uc058xld.1
KLF5	chr13	13	+	1	73054975	73062661	73054975	73054975	2	"73054975,73061860,"	"73055158,73062661,"		uc058xlc.1
KLF5	chr13	13	+	1	73075014	73075778	73075014	73075014	2	"73075014,73075707,"	"73075073,73075778,"		uc058xle.1
KLF5	chr13	13	+	1	73059004	73077538	73059327	73075886	4	"73059004,73061860,73063823,73075707,"	"73059588,73062734,73063883,73077538,"	Q5T6X2	uc001vje.5
KLF5	chr13	13	+	1	73054975	73077541	73061872	73075886	4	"73054975,73061860,73063823,73075707,"	"73055158,73062734,73063883,73077541,"	Q13887	uc001vjd.5
KLF6	chr10	10	-	0	3781807	3785183	3781807	3781807	3	"3781807,3783215,3784912,"	"3782214,3783281,3785183,"		uc057rhm.1
KLF6	chr10	10	-	0	3780326	3785193	3781470	3785014	2	"3780326,3784912,"	"3782214,3785193,"	Q99612	uc001ihb.3
KLF6	chr10	10	-	0	3779046	3782051	3779046	3779046	3	"3779046,3780105,3781794,"	"3779590,3780229,3782051,"		uc057rhk.1
KLF6	chr10	10	-	0	3775995	3780217	3775995	3775995	3	"3775995,3779346,3780105,"	"3776403,3779590,3780217,"		uc057rhj.1
KLF6	chr10	10	-	0	3779549	3780496	3779549	3779549	2	"3779549,3780105,"	"3779590,3780496,"		uc057rhl.1
KLF6	chr10	10	-	0	3775995	3785209	3779538	3785014	4	"3775995,3780105,3781640,3784912,"	"3779590,3780229,3782214,3785209,"	Q99612	uc001iha.5
KLF6	chr10	10	-	0	3775996	3785281	3779552	3785014	3	"3775996,3781640,3784912,"	"3779590,3782214,3785281,"	Q99612	uc010qaj.3
KLF9	chr9	9	-	0	70384603	70414657	70387775	70413363	2	"70384603,70412858,"	"70388005,70414657,"	Q13886	uc004aht.5
KLRG1	chr12	12	+	1	8989620	9010760	8989635	9010028	6	"8989620,8992205,8995118,9008974,9009425,9009998,"	"8989717,8992310,8995288,9009075,9009525,9010760,"	Q96E93	uc001qvh.4
KLRG1	chr12	12	+	1	8989545	9010751	8989635	9009537	5	"8989545,8992205,8995118,9008974,9009425,"	"8989717,8992310,8995288,9009075,9010751,"	Q96E93	uc001qvg.5
LBX1	chr10	10	-	0	101226993	101229463	101227269	101228815	2	"101226993,101228490,"	"101227790,101229463,"	P52954	uc001ksx.5
LBX2	chr2	2	-	0	74497581	74502984	74498168	74502859	2	"74497581,74502835,"	"74498318,74502984,"	G3V218	uc061kxh.1
LBX2	chr2	2	-	0	74498687	74499367	74498687	74498687	2	"74498687,74499332,"	"74499064,74499367,"		uc061kxj.1
LBX2	chr2	2	-	0	74497516	74503316	74497926	74502859	2	"74497516,74502666,"	"74498318,74503316,"	Q6XYB7	uc002slw.3
LBX2	chr2	2	-	0	74497581	74503216	74497581	74497581	3	"74497581,74501496,74502835,"	"74498318,74501614,74503216,"		uc061kxi.1
LBX2	chr2	2	-	0	74499274	74499542	74499274	74499274	1	"74499274,"	"74499542,"		uc061kxk.1
LBX2	chr2	2	-	0	74497516	74499603	74497926	74499537	2	"74497516,74499332,"	"74498318,74499603,"	Q6XYB7	uc002slv.7
LEF1	chr4	4	-	0	108047572	108078352	108047572	108047572	4	"108047572,108064335,108070662,108078219,"	"108048774,108064384,108070770,108078352,"		uc062ywm.1
LEF1	chr4	4	-	0	108047544	108168956	108048671	108167767	10	"108047544,108064335,108070662,108078219,108079491,108083355,108089124,108163567,108165096,108167554,"	"108048751,108064384,108070770,108078382,108079614,108083446,108089257,108163701,108165163,108168956,"	Q9UJU2	uc003hyv.2
LEF1	chr4	4	-	0	108047591	108071778	108047591	108047591	5	"108047591,108063622,108064335,108070662,108071657,"	"108048751,108063663,108064384,108070770,108071778,"		uc062ywn.1
LEF1	chr4	4	-	0	108048299	108078382	108048299	108048299	6	"108048299,108063622,108064335,108070662,108075374,108078219,"	"108048751,108063663,108064384,108070770,108075477,108078382,"		uc062ywp.1
LEF1	chr4	4	-	0	108048376	108165255	108048376	108048376	10	"108048376,108063622,108064335,108070662,108078219,108079491,108083355,108089124,108163567,108165096,"	"108048751,108063663,108064384,108070770,108078382,108079614,108083446,108089257,108163701,108165255,"		uc062ywr.1
LEF1	chr4	4	-	0	108070661	108167594	108070661	108070661	8	"108070661,108078219,108079491,108083355,108089124,108163567,108165096,108167554,"	"108070770,108078382,108079614,108083446,108089257,108163701,108165163,108167594,"		uc062ywx.1
LEF1	chr4	4	-	0	108048596	108165195	108048596	108048596	10	"108048596,108063622,108064335,108070662,108078219,108079491,108083355,108089124,108163567,108165096,"	"108048751,108063657,108064384,108070770,108078382,108079614,108083446,108089257,108163701,108165195,"		uc062ywt.1
LEF1	chr4	4	-	0	108078324	108166286	108079597	108166280	7	"108078324,108079491,108081585,108083355,108163567,108165096,108166271,"	"108078382,108079614,108081669,108083446,108163701,108165163,108166286,"	D6RID7	uc062ywy.1
LEF1	chr4	4	-	0	108048638	108166721	108063628	108166280	11	"108048638,108063622,108064335,108070662,108078219,108079491,108083355,108089124,108163567,108165096,108166271,"	"108048751,108063663,108064384,108070770,108078382,108079614,108083446,108089257,108163701,108165163,108166721,"	Q9UJU2	uc011cfk.3
LEF1	chr4	4	-	0	108083367	108166796	108083367	108083367	5	"108083367,108089124,108163567,108165096,108166657,"	"108083446,108089257,108163701,108165163,108166796,"		uc062yxc.1
LEF1	chr4	4	-	0	108048353	108072896	108048353	108048353	7	"108048353,108063622,108064335,108070662,108071657,108072002,108072836,"	"108048751,108063663,108064384,108070770,108071743,108072133,108072896,"		uc062ywq.1
LEF1	chr4	4	-	0	108081620	108165257	108081620	108081620	5	"108081620,108083355,108089124,108163567,108165096,"	"108081669,108083446,108089257,108163701,108165257,"		uc062yxa.1
LEF1	chr4	4	-	0	108070429	108078405	108070429	108070429	2	"108070429,108078219,"	"108070770,108078405,"		uc062yww.1
LEF1	chr4	4	-	0	108048168	108083413	108048168	108048168	6	"108048168,108064335,108070662,108078219,108079491,108083355,"	"108048751,108064384,108070770,108078382,108079614,108083413,"		uc062ywo.1
LEF1	chr4	4	-	0	108081583	108166797	108081583	108166280	6	"108081583,108083355,108089124,108163567,108165096,108166271,"	"108081669,108083446,108089257,108163701,108165163,108166797,"	D6RAB1	uc062ywz.1
LEF1	chr4	4	-	0	108083212	108166301	108083351	108166280	5	"108083212,108089124,108163567,108165096,108166271,"	"108083446,108089257,108163701,108165163,108166301,"	D6RIV1	uc062yxb.1
LEF1	chr4	4	-	0	108063628	108167767	108078317	108167767	11	"108063628,108064335,108070662,108078219,108079491,108081585,108083355,108089124,108163567,108165096,108167554,"	"108063663,108064384,108070770,108078462,108079614,108081669,108083446,108089257,108163701,108165163,108167767,"	Q9UJU2	uc062ywv.1
LEF1	chr4	4	-	0	108048634	108072251	108048634	108048634	5	"108048634,108063622,108064335,108070662,108072002,"	"108048751,108063663,108064384,108070770,108072251,"		uc062ywu.1
LEF1	chr4	4	-	0	108047547	108168932	108063628	108167767	12	"108047547,108063622,108064335,108070662,108078219,108079491,108081585,108083355,108089124,108163567,108165096,108167554,"	"108048751,108063663,108064384,108070770,108078382,108079614,108081669,108083446,108089257,108163701,108165163,108168932,"	Q9UJU2	uc003hyt.4
LEF1	chr4	4	-	0	108048526	108070895	108048526	108048526	4	"108048526,108063622,108064335,108070662,"	"108048751,108063663,108064384,108070895,"		uc062yws.1
LEF1	chr4	4	-	0	108048416	108167798	108063628	108167767	11	"108048416,108063622,108064335,108070662,108078219,108079491,108083355,108089124,108163567,108165096,108167554,"	"108048751,108063663,108064384,108070770,108078382,108079614,108083446,108089257,108163701,108165163,108167798,"	Q9UJU2	uc003hyu.3
LHX1	chr17	17	+	1	36937474	36944612	36938197	36943131	5	"36937474,36940289,36940609,36942199,36942751,"	"36938367,36940516,36940887,36942365,36944612,"	P48742	uc032feb.2
LHX1	chr17	17	+	1	36937309	36940516	36937309	36937309	3	"36937309,36937738,36940312,"	"36937340,36938367,36940516,"		uc288mfv.1
LHX1	chr17	17	+	1	36936784	36937846	36936784	36936784	2	"36936784,36937738,"	"36937245,36937846,"		uc060eio.1
LHX1	chr17	17	+	1	36937634	36941531	36937634	36937634	3	"36937634,36940289,36940651,"	"36938367,36940516,36941531,"		uc060eip.1
LHX1	chr17	17	+	1	36938459	36941394	36938459	36938459	3	"36938459,36940289,36940609,"	"36938811,36940516,36941394,"		uc010cux.2
LHX1	chr17	17	+	1	36942297	36943685	36942297	36943597	2	"36942297,36943241,"	"36942365,36943685,"	A0A087WY40	uc060eir.1
LHX2	chr9	9	+	1	124015396	124033301	124015396	124021830	4	"124015396,124021098,124021818,124032419,"	"124015525,124021304,124021867,124033301,"	U3KQT5	uc064vpg.1
LHX2	chr9	9	+	1	124012356	124032884	124012356	124032707	5	"124012356,124013960,124015097,124021098,124032419,"	"124012468,124014163,124015525,124021304,124032884,"	H7C0H1	uc064vpf.1
LHX2	chr9	9	+	1	124001669	124015361	124013963	124015361	3	"124001669,124013960,124015121,"	"124001697,124014163,124015361,"	H0YM35	uc064vpd.1
LHX2	chr9	9	+	1	124011767	124033301	124012348	124032707	5	"124011767,124013960,124015121,124021098,124032419,"	"124012468,124014163,124015525,124021304,124033301,"	P50458	uc004boe.3
LHX5	chr12	12	-	0	113462032	113471871	113463189	113471498	5	"113462032,113467255,113468126,113469121,113471325,"	"113463557,113467421,113468404,113469345,113471871,"	Q9H2C1	uc001tvj.3
LHX5	chr12	12	-	0	113471482	113472280	113471482	113471482	2	"113471482,113472094,"	"113472009,113472280,"		uc058tqe.1
LHX6	chr9	9	-	0	122204431	122213922	122204700	122213633	2	"122204431,122213605,"	"122204780,122213922,"	H0YKH7	uc064vmf.1
LHX6	chr9	9	-	0	122217082	122226761	122217082	122217082	2	"122217082,122226375,"	"122217288,122226761,"		uc064vmg.1
LHX6	chr9	9	-	0	122217104	122227123	122217104	122217104	3	"122217104,122226375,122226847,"	"122217288,122226497,122227123,"		uc064vmh.1
LHX6	chr9	9	-	0	122226998	122228431	122226998	122227477	3	"122226998,122227408,122227799,"	"122227030,122227480,122228431,"	H0YMH3	uc064vmi.1
LHX6	chr9	9	-	0	122227415	122229626	122227415	122227415	4	"122227415,122227799,122228656,122229370,"	"122227480,122227859,122228825,122229626,"		uc064vmj.1
LHX6	chr9	9	-	0	122202582	122221740	122204759	122217101	7	"122202582,122209613,122213605,122213973,122214282,122217067,122221048,"	"122204780,122209717,122213780,122214069,122214383,122217288,122221740,"	Q9UPM6	uc022bmw.2
LHX6	chr9	9	-	0	122202930	122228428	122204700	122228357	9	"122202930,122213605,122213973,122214282,122217067,122226375,122226847,122227408,122228306,"	"122204780,122213780,122214069,122214383,122217288,122226497,122227030,122227480,122228428,"	Q9UPM6	uc022bmx.2
LHX6	chr9	9	-	0	122204254	122213893	122204759	122213633	3	"122204254,122209613,122213605,"	"122204780,122209717,122213893,"	H0YMY8	uc064vme.1
LHX6	chr9	9	-	0	122202578	122227586	122204700	122227477	8	"122202578,122213605,122213973,122214282,122217067,122226375,122226847,122227408,"	"122204780,122213780,122214069,122214383,122217288,122226497,122227030,122227586,"	Q9UPM6	uc064vmd.1
LHX6	chr9	9	-	0	122202576	122227586	122204759	122227477	9	"122202576,122209613,122213605,122213973,122214282,122217067,122226375,122226847,122227408,"	"122204780,122209717,122213780,122214069,122214383,122217288,122226497,122227030,122227586,"	Q9UPM6	uc010mvw.3
LHX6	chr9	9	-	0	122202581	122228957	122204759	122228740	10	"122202581,122209613,122213605,122213973,122214282,122217067,122226375,122226847,122227408,122228656,"	"122204780,122209717,122213780,122214069,122214383,122217288,122226497,122227030,122227480,122228957,"	Q9UPM6	uc004blx.6
LHX6	chr9	9	-	0	122202578	122228941	122204700	122228740	9	"122202578,122213605,122213973,122214282,122217067,122226375,122226847,122227408,122228656,"	"122204780,122213780,122214069,122214383,122217288,122226497,122227030,122227480,122228941,"	Q9UPM6	uc004bly.5
LHX9	chr1	1	+	1	197912487	197917959	197917880	197917959	3	"197912487,197913014,197917878,"	"197912559,197913120,197917959,"	A0A0C4DGY4	uc057oeb.1
LHX9	chr1	1	+	1	197917371	197935478	197917823	197929259	5	"197917371,197919971,197921303,197927590,197929001,"	"197917997,197920174,197921659,197927793,197935478,"	Q9NQ69	uc001guk.3
LHX9	chr1	1	+	1	197917354	197918766	197917880	197918363	3	"197917354,197917878,197918315,"	"197917542,197917997,197918766,"	H0Y330	uc057oed.1
LHX9	chr1	1	+	1	197912504	197935478	197912531	197929259	6	"197912504,197917878,197919971,197921303,197927590,197929001,"	"197912559,197917997,197920174,197921659,197927793,197935478,"	Q9NQ69	uc001gui.2
LHX9	chr1	1	+	1	197912490	197932591	197912531	197931975	6	"197912490,197917878,197919971,197921303,197927590,197931918,"	"197912559,197917997,197920174,197921659,197927793,197932591,"	Q9NQ69	uc021pgw.3
LHX9	chr1	1	+	1	197915836	197932266	197916678	197931975	6	"197915836,197917878,197919971,197921303,197927590,197931918,"	"197916751,197917997,197920174,197921659,197927793,197932266,"	H0YL54	uc057oec.1
LHX9	chr1	1	+	1	197912129	197913180	197912129	197912129	1	"197912129,"	"197913180,"		uc057oea.1
LHX9	chr1	1	+	1	197911901	197917991	197917880	197917991	4	"197911901,197912140,197912488,197917878,"	"197912044,197912244,197912559,197917991,"	A0A087X083	uc057odz.1
LMX1A	chr1	1	-	0	165203407	165213280	165203407	165203407	7	"165203407,165205863,165207481,165208062,165210698,165212958,165213207,"	"165204040,165206034,165207614,165208132,165210776,165213055,165213280,"		uc057mxy.1
LMX1A	chr1	1	-	0	165201866	165356715	165203879	165355559	9	"165201866,165205863,165208062,165210698,165213640,165249407,165353075,165355483,165356354,"	"165204040,165206034,165208132,165210776,165213813,165249640,165353262,165355581,165356715,"	Q8TE12	uc021pdz.1
LMX1A	chr1	1	-	0	165203873	165355746	165203879	165355559	8	"165203873,165205863,165208062,165210698,165213640,165249407,165353075,165355483,"	"165204040,165206034,165208132,165210776,165213813,165249640,165353262,165355746,"	Q8TE12	uc057mxz.1
LMX1A	chr1	1	-	0	165201872	165356241	165203879	165355559	9	"165201872,165205863,165208062,165210698,165213640,165249407,165353075,165355483,165356069,"	"165204040,165206034,165208132,165210776,165213813,165249640,165353262,165355581,165356241,"	Q8TE12	uc001gcz.3
LMX1B	chr9	9	+	1	126613927	126701032	126614449	126696451	8	"126613927,126615382,126690835,126693141,126693523,126693745,126695838,126696293,"	"126614588,126615569,126691068,126693323,126693601,126693812,126695982,126701032,"	O60663	uc004bqi.5
LMX1B	chr9	9	+	1	126613927	126701032	126614449	126696451	8	"126613927,126615382,126690835,126693141,126693523,126693745,126695838,126696293,"	"126614588,126615569,126691068,126693323,126693601,126693812,126696003,126701032,"	O60663	uc004bqj.4
LMX1B	chr9	9	+	1	126613927	126701032	126614449	126696451	8	"126613927,126615382,126690835,126693141,126693523,126693745,126695838,126696293,"	"126614588,126615569,126691068,126693323,126693601,126693845,126695982,126701032,"	O60663	uc011maa.3
MAF	chr16	16	-	0	79593837	79600737	79594459	79599902	2	"79593837,79598784,"	"79594553,79600737,"	O75444	uc002ffm.5
